Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Serotonergic synapse,0.03750066608226851,0.30328856999710624,0,0,6.817389006342495,22.38419177501747,GNAI1;SLC18A2
KEGG_2021_Human,Gap junction,0.0239709768798368,0.30328856999710624,0,0,8.757123473541384,32.67205247379028,PRKG2;GNAI1
KEGG_2021_Human,Circadian entrainment,0.03007719283254453,0.30328856999710624,0,0,7.717404306220096,27.04169291085689,PRKG2;GNAI1
KEGG_2021_Human,Parkinson disease,0.03324525568264607,0.30328856999710624,0,0,4.450528504591925,15.148901223688014,NDUFC2-KCTD14;GNAI1;SLC18A2
KEGG_2021_Human,Hematopoietic cell lineage,0.0359646070345119,0.30328856999710624,0,0,6.980248917748917,23.210863041399882,CD8B;ITGA2
KEGG_2021_Human,Chagas disease,0.040646921752189494,0.30328856999710624,0,0,6.513383838383838,20.861275302962824,CCL3L3;GNAI1
GO_Biological_Process_2023,Calcium Ion Homeostasis (GO:0055074),0.1966333571181066,0.3035142062833492,0,0,4.679412830735774,7.610664484832222,SLC24A2
GO_Biological_Process_2023,Visual Perception (GO:0007601),0.19942389721317205,0.30463719470839734,0,0,4.604958088104156,7.424677919369146,CRYZ
GO_Biological_Process_2023,Calcium Ion Transmembrane Import Into Cytosol (GO:0097553),0.19942389721317205,0.30463719470839734,0,0,4.604958088104156,7.424677919369146,SLC24A2
GO_Biological_Process_2023,Negative Regulation Of Cell Adhesion (GO:0007162),0.19942389721317205,0.30463719470839734,0,0,4.604958088104156,7.424677919369146,PTPRO
GO_Biological_Process_2023,Protein Phosphorylation (GO:0006468),0.20053283950920783,0.3052785151291377,0,0,1.984787018255578,3.189110642056145,PRRT1;PRKG2;EPHB3
Reactome_2022,"Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366",0.02144290925848758,0.30645750340926126,0,0,9.314574314574315,35.78995949001054,SLC14A1;SLC18A2
Reactome_2022,Aryl Hydrocarbon Receptor Signaling R-HSA-8937144,0.02400783638011118,0.30645750340926126,0,0,48.45880149812734,180.72104216306136,AHRR
Reactome_2022,MET Activates PTK2 Signaling R-HSA-8874081,0.05731922097398951,0.30645750340926126,0,0,18.16502808988764,51.9359817962705,ITGA2
Reactome_2022,Syndecan Interactions R-HSA-3000170,0.05731922097398951,0.30645750340926126,0,0,18.16502808988764,51.9359817962705,ITGA2
